timestamp,product_id,product_name,category,quantity_sold,stock_level,price,expiry_date,weather
2024-01-03 06:00:00,P013,Chicken,Proteins,4,74,388.9,2024-01-07,Cloudy
2024-01-03 06:00:00,P027,Cream,Dairy,5,32,90.78,2024-01-13,Cloudy
2024-01-03 06:00:00,P039,Soda,Beverages,5,112,70.36,2024-02-26,Rainy
2024-01-03 06:00:00,P037,Gulab Jamun,Snacks,5,148,15.66,2024-05-21,Cloudy
2024-01-03 09:00:00,P044,Carrot,Produce,6,76,37.52,2024-01-14,Rainy
2024-01-03 09:00:00,P033,Pav,Bakery,6,64,37.05,2024-01-05,Sunny
2024-01-03 09:00:00,P025,Kurkure,Snacks,6,90,63.83,2024-06-15,Sunny
2024-01-03 09:00:00,P002,Bread,Bakery,12,136,56.25,2024-01-09,Rainy
2024-01-03 09:00:00,P009,Bananas,Produce,4,82,44.81,2024-01-12,Hot
2024-01-03 09:00:00,P041,Peas,Produce,9,65,11.08,2024-01-08,Rainy
2024-01-03 09:00:00,P002,Bread,Bakery,6,114,71.58,2024-01-13,Cloudy
2024-01-03 09:00:00,P006,Onions,Produce,2,82,56.99,2024-01-06,Sunny
2024-01-04 00:00:00,P049,Chikki,Snacks,8,44,65.88,2024-06-21,Hot
2024-01-04 00:00:00,P026,Butter,Dairy,5,153,111.97,2024-01-16,Sunny
2024-01-04 00:00:00,P028,Watermelon,Produce,4,145,35.62,2024-01-13,Hot
2024-01-04 00:00:00,P035,Samosa,Snacks,6,94,10.25,2024-05-22,Hot
2024-01-04 00:00:00,P042,Spinach,Produce,7,117,52.84,2024-01-10,Cloudy
2024-01-04 00:00:00,P009,Bananas,Produce,5,106,12.07,2024-01-18,Sunny
2024-01-04 03:00:00,P003,Eggs,Dairy,6,107,50.22,2024-01-15,Sunny
2024-01-04 03:00:00,P047,Rasgulla,Snacks,9,171,27.91,2024-04-17,Sunny
2024-01-04 03:00:00,P014,Fish,Proteins,9,143,326.12,2024-01-07,Hot
2024-01-04 03:00:00,P006,Onions,Produce,6,85,44.93,2024-01-06,Sunny
2024-01-04 03:00:00,P045,Cucumber,Produce,6,80,49.5,2024-01-17,Sunny
2024-01-04 09:00:00,P019,Coke,Beverages,7,73,49.17,2024-06-01,Cloudy
2024-01-04 09:00:00,P002,Bread,Bakery,5,122,13.45,2024-01-07,Sunny
2024-01-04 09:00:00,P007,Tomatoes,Produce,4,126,6.88,2024-01-06,Sunny
2024-01-05 00:00:00,P027,Cream,Dairy,8,114,54.82,2024-01-07,Hot
2024-01-05 00:00:00,P013,Chicken,Proteins,4,155,405.69,2024-01-12,Cloudy
2024-01-05 00:00:00,P016,Sugar,Grains,9,135,61.55,2024-04-26,Sunny
2024-01-05 00:00:00,P041,Peas,Produce,7,126,24.93,2024-01-19,Hot
2024-01-05 03:00:00,P002,Bread,Bakery,10,90,10.35,2024-01-15,Sunny
2024-01-05 03:00:00,P034,Vada,Proteins,1,122,377.47,2024-01-09,Rainy
2024-01-05 06:00:00,P039,Soda,Beverages,7,45,47.55,2024-05-04,Hot
2024-01-05 06:00:00,P013,Chicken,Proteins,6,95,102.27,2024-01-14,Cloudy
2024-01-05 06:00:00,P036,Chutney,Spices,4,106,66.84,2024-05-17,Sunny
2024-01-05 06:00:00,P043,Cabbage,Produce,5,96,38.79,2024-01-14,Cloudy
2024-01-05 06:00:00,P013,Chicken,Proteins,4,106,283.13,2024-01-08,Hot
2024-01-05 06:00:00,P038,Lassi,Beverages,0,84,67.37,2024-03-15,Sunny
2024-01-05 06:00:00,P035,Samosa,Snacks,5,84,31.76,2024-03-06,Rainy
2024-01-05 06:00:00,P047,Rasgulla,Snacks,2,138,61.67,2024-02-24,Rainy
2024-01-05 06:00:00,P023,Turmeric,Spices,10,102,94.54,2024-03-17,Sunny
2024-01-05 06:00:00,P020,Chips,Snacks,4,49,52.69,2024-06-17,Cloudy
2024-01-05 06:00:00,P038,Lassi,Beverages,4,74,24.41,2024-05-24,Sunny
2024-01-05 06:00:00,P026,Butter,Dairy,4,114,65.13,2024-01-10,Rainy
2024-01-05 06:00:00,P031,Green Tea,Beverages,5,83,73.49,2024-04-03,Cloudy
2024-01-05 06:00:00,P014,Fish,Proteins,8,61,133.58,2024-01-13,Cloudy
2024-01-05 06:00:00,P013,Chicken,Proteins,4,67,150.12,2024-01-09,Hot
2024-01-05 09:00:00,P020,Chips,Snacks,6,115,12.46,2024-02-23,Rainy
2024-01-06 00:00:00,P044,Carrot,Produce,7,76,19.05,2024-01-16,Cloudy
2024-01-06 00:00:00,P019,Coke,Beverages,3,106,58.07,2024-05-02,Cloudy
2024-01-06 00:00:00,P039,Soda,Beverages,4,48,18.87,2024-06-14,Cloudy
2024-01-06 03:00:00,P022,Coriander,Spices,5,62,20.15,2024-06-17,Hot
2024-01-06 03:00:00,P043,Cabbage,Produce,1,78,33.0,2024-01-12,Rainy
2024-01-06 03:00:00,P022,Coriander,Spices,4,143,41.75,2024-03-21,Cloudy
2024-01-06 03:00:00,P001,Milk,Dairy,4,78,83.67,2024-01-10,Cloudy
2024-01-06 03:00:00,P019,Coke,Beverages,7,90,72.76,2024-06-05,Sunny
2024-01-06 03:00:00,P046,Tomato Puree,Produce,2,103,39.06,2024-01-14,Cloudy
2024-01-06 03:00:00,P005,Dal,Grains,2,97,51.26,2024-06-06,Sunny
2024-01-06 06:00:00,P043,Cabbage,Produce,3,125,43.78,2024-01-17,Hot
2024-01-06 06:00:00,P022,Coriander,Spices,5,120,76.72,2024-05-18,Rainy
2024-01-06 06:00:00,P035,Samosa,Snacks,7,64,72.24,2024-03-05,Cloudy
2024-01-06 06:00:00,P046,Tomato Puree,Produce,4,76,16.23,2024-01-07,Hot
2024-01-06 09:00:00,P040,Pickle,Spices,1,129,58.64,2024-06-06,Cloudy
2024-01-06 09:00:00,P032,Bread Roll,Bakery,3,91,52.62,2024-01-17,Hot
2024-01-06 09:00:00,P050,Farsan,Snacks,5,158,78.4,2024-05-18,Cloudy
2024-01-07 00:00:00,P035,Samosa,Snacks,5,133,50.41,2024-03-19,Cloudy
2024-01-07 00:00:00,P022,Coriander,Spices,6,122,69.06,2024-02-18,Cloudy
2024-01-07 00:00:00,P040,Pickle,Spices,7,92,42.32,2024-06-12,Sunny
2024-01-07 00:00:00,P032,Bread Roll,Bakery,5,64,11.25,2024-01-21,Cloudy
2024-01-07 00:00:00,P014,Fish,Proteins,2,47,432.63,2024-01-16,Rainy
2024-01-07 00:00:00,P006,Onions,Produce,7,133,34.99,2024-01-09,Rainy
2024-01-07 00:00:00,P036,Chutney,Spices,10,109,41.24,2024-04-14,Sunny
2024-01-07 03:00:00,P046,Tomato Puree,Produce,9,89,35.01,2024-01-19,Rainy
2024-01-07 03:00:00,P049,Chikki,Snacks,2,82,54.9,2024-03-19,Hot
2024-01-07 03:00:00,P007,Tomatoes,Produce,6,72,18.62,2024-01-17,Sunny
2024-01-07 03:00:00,P028,Watermelon,Produce,4,113,8.83,2024-01-21,Sunny
2024-01-07 03:00:00,P010,Apples,Produce,7,82,7.21,2024-01-10,Cloudy
2024-01-07 06:00:00,P024,Jeera,Spices,5,121,21.01,2024-04-19,Sunny
2024-01-07 06:00:00,P015,Oil,Grains,3,123,111.88,2024-05-27,Hot
2024-01-07 06:00:00,P028,Watermelon,Produce,8,106,21.72,2024-01-16,Sunny
2024-01-07 09:00:00,P041,Peas,Produce,4,78,39.57,2024-01-16,Cloudy
2024-01-07 09:00:00,P034,Vada,Proteins,8,103,185.14,2024-01-09,Rainy
2024-01-07 09:00:00,P013,Chicken,Proteins,8,75,239.1,2024-01-20,Rainy
2024-01-08 00:00:00,P015,Oil,Grains,7,135,115.31,2024-07-05,Rainy
2024-01-08 00:00:00,P034,Vada,Proteins,6,103,455.49,2024-01-21,Cloudy
2024-01-08 00:00:00,P018,Biscuits,Snacks,5,64,48.71,2024-02-24,Cloudy
2024-01-08 00:00:00,P017,Tea,Beverages,6,148,49.74,2024-06-10,Sunny
2024-01-08 00:00:00,P015,Oil,Grains,9,115,51.27,2024-05-17,Rainy
2024-01-08 00:00:00,P023,Turmeric,Spices,4,119,97.94,2024-02-22,Rainy
2024-01-08 00:00:00,P003,Eggs,Dairy,7,81,70.63,2024-01-12,Rainy
2024-01-08 03:00:00,P015,Oil,Grains,4,63,115.31,2024-03-03,Rainy
2024-01-08 03:00:00,P038,Lassi,Beverages,6,90,36.17,2024-05-10,Cloudy
2024-01-08 06:00:00,P031,Green Tea,Beverages,5,101,80.97,2024-04-13,Sunny
2024-01-08 06:00:00,P038,Lassi,Beverages,6,108,36.81,2024-03-10,Rainy
2024-01-08 06:00:00,P022,Coriander,Spices,4,103,55.63,2024-07-03,Rainy
2024-01-08 06:00:00,P019,Coke,Beverages,5,158,53.01,2024-03-12,Cloudy
2024-01-09 00:00:00,P020,Chips,Snacks,5,138,70.06,2024-05-14,Hot
2024-01-09 00:00:00,P003,Eggs,Dairy,2,141,53.52,2024-01-18,Rainy
2024-01-09 03:00:00,P035,Samosa,Snacks,5,111,16.83,2024-03-14,Cloudy
2024-01-09 06:00:00,P039,Soda,Beverages,8,129,57.41,2024-04-27,Rainy
2024-01-09 06:00:00,P036,Chutney,Spices,4,113,86.55,2024-06-30,Hot
2024-01-09 06:00:00,P030,Ice Cream,Snacks,3,106,42.88,2024-03-16,Rainy
2024-01-09 06:00:00,P029,Mango,Produce,5,86,51.39,2024-01-20,Cloudy
2024-01-09 06:00:00,P045,Cucumber,Produce,7,124,52.55,2024-01-12,Cloudy
2024-01-09 09:00:00,P036,Chutney,Spices,6,55,62.12,2024-05-30,Cloudy
2024-01-09 09:00:00,P043,Cabbage,Produce,1,169,25.59,2024-01-18,Sunny
2024-01-09 09:00:00,P030,Ice Cream,Snacks,5,77,23.06,2024-04-01,Hot
2024-01-09 09:00:00,P044,Carrot,Produce,4,102,23.77,2024-01-22,Hot
2024-01-09 09:00:00,P001,Milk,Dairy,5,113,109.58,2024-01-21,Cloudy
2024-01-09 09:00:00,P023,Turmeric,Spices,3,65,36.1,2024-04-17,Hot
2024-01-10 00:00:00,P028,Watermelon,Produce,8,109,7.66,2024-01-14,Cloudy
2024-01-10 00:00:00,P043,Cabbage,Produce,6,92,47.43,2024-01-13,Cloudy
2024-01-10 00:00:00,P013,Chicken,Proteins,6,120,127.41,2024-01-12,Hot
2024-01-10 00:00:00,P041,Peas,Produce,7,100,15.03,2024-01-15,Cloudy
2024-01-10 03:00:00,P042,Spinach,Produce,4,113,39.42,2024-01-17,Sunny
2024-01-10 03:00:00,P018,Biscuits,Snacks,3,87,22.12,2024-06-08,Rainy
2024-01-10 03:00:00,P003,Eggs,Dairy,8,78,142.53,2024-01-17,Rainy
2024-01-10 03:00:00,P043,Cabbage,Produce,6,46,49.54,2024-01-12,Rainy
2024-01-10 06:00:00,P024,Jeera,Spices,3,141,82.28,2024-03-21,Hot
2024-01-10 06:00:00,P022,Coriander,Spices,6,198,50.16,2024-02-28,Sunny
2024-01-10 06:00:00,P028,Watermelon,Produce,1,123,50.17,2024-01-21,Cloudy
2024-01-10 06:00:00,P018,Biscuits,Snacks,4,111,49.12,2024-03-21,Rainy
2024-01-10 06:00:00,P027,Cream,Dairy,5,64,132.35,2024-01-23,Rainy
2024-01-10 06:00:00,P036,Chutney,Spices,4,69,21.38,2024-05-14,Hot
2024-01-10 09:00:00,P027,Cream,Dairy,6,82,74.36,2024-01-18,Cloudy
2024-01-10 09:00:00,P033,Pav,Bakery,3,95,63.45,2024-01-12,Cloudy
2024-01-10 09:00:00,P016,Sugar,Grains,9,106,46.24,2024-05-18,Sunny
2024-01-10 09:00:00,P016,Sugar,Grains,9,81,46.62,2024-04-16,Rainy
2024-01-10 09:00:00,P013,Chicken,Proteins,5,115,196.38,2024-01-11,Cloudy
2024-01-10 09:00:00,P008,Potatoes,Produce,2,101,46.97,2024-01-16,Sunny
2024-01-10 09:00:00,P015,Oil,Grains,5,150,73.11,2024-03-23,Hot
2024-01-11 00:00:00,P049,Chikki,Snacks,4,170,62.41,2024-06-18,Cloudy
2024-01-11 00:00:00,P013,Chicken,Proteins,2,113,395.76,2024-01-12,Cloudy
2024-01-11 00:00:00,P017,Tea,Beverages,5,63,83.69,2024-04-23,Rainy
2024-01-11 00:00:00,P049,Chikki,Snacks,5,113,51.96,2024-02-19,Hot
2024-01-11 00:00:00,P044,Carrot,Produce,3,78,22.04,2024-01-24,Hot
2024-01-11 00:00:00,P048,Dates,Produce,7,93,38.62,2024-01-23,Hot
2024-01-11 00:00:00,P026,Butter,Dairy,4,51,49.66,2024-01-22,Cloudy
2024-01-11 00:00:00,P047,Rasgulla,Snacks,3,91,32.32,2024-04-29,Cloudy
2024-01-11 03:00:00,P037,Gulab Jamun,Snacks,7,113,52.15,2024-03-27,Cloudy
2024-01-11 03:00:00,P038,Lassi,Beverages,3,137,93.58,2024-02-20,Sunny
2024-01-11 06:00:00,P048,Dates,Produce,3,92,30.07,2024-01-21,Rainy
2024-01-11 06:00:00,P002,Bread,Bakery,8,78,51.24,2024-01-25,Cloudy
2024-01-11 06:00:00,P046,Tomato Puree,Produce,2,103,34.32,2024-01-13,Sunny
2024-01-11 06:00:00,P048,Dates,Produce,1,95,11.5,2024-01-15,Rainy
2024-01-11 06:00:00,P023,Turmeric,Spices,6,54,37.73,2024-04-25,Cloudy
2024-01-11 06:00:00,P042,Spinach,Produce,4,60,5.8,2024-01-22,Rainy
2024-01-11 06:00:00,P041,Peas,Produce,3,115,17.53,2024-01-17,Cloudy
2024-01-11 06:00:00,P032,Bread Roll,Bakery,3,134,25.4,2024-01-23,Sunny
2024-01-11 09:00:00,P016,Sugar,Grains,7,100,45.81,2024-06-07,Hot
2024-01-11 09:00:00,P041,Peas,Produce,3,93,38.26,2024-01-22,Rainy
2024-01-11 09:00:00,P009,Bananas,Produce,9,99,35.91,2024-01-21,Hot
2024-01-12 00:00:00,P038,Lassi,Beverages,9,105,94.19,2024-06-01,Sunny
2024-01-12 00:00:00,P036,Chutney,Spices,7,95,55.59,2024-05-13,Hot
2024-01-12 00:00:00,P017,Tea,Beverages,5,62,75.45,2024-03-12,Sunny
2024-01-12 00:00:00,P015,Oil,Grains,7,109,47.61,2024-03-31,Rainy
2024-01-12 03:00:00,P004,Rice,Grains,5,87,101.46,2024-05-15,Cloudy
2024-01-12 03:00:00,P010,Apples,Produce,4,127,32.02,2024-01-26,Cloudy
2024-01-12 03:00:00,P041,Peas,Produce,8,154,30.48,2024-01-16,Hot
2024-01-12 06:00:00,P030,Ice Cream,Snacks,6,28,71.05,2024-05-14,Hot
2024-01-12 06:00:00,P041,Peas,Produce,8,110,27.39,2024-01-13,Sunny
2024-01-12 06:00:00,P006,Onions,Produce,3,93,22.65,2024-01-21,Hot
2024-01-12 06:00:00,P027,Cream,Dairy,11,76,114.13,2024-01-25,Cloudy
2024-01-12 09:00:00,P045,Cucumber,Produce,3,34,42.5,2024-01-16,Rainy
2024-01-12 09:00:00,P010,Apples,Produce,7,71,46.18,2024-01-14,Hot
2024-01-13 00:00:00,P018,Biscuits,Snacks,2,119,40.29,2024-04-21,Cloudy
2024-01-13 00:00:00,P037,Gulab Jamun,Snacks,5,153,21.69,2024-06-11,Cloudy
2024-01-13 00:00:00,P010,Apples,Produce,2,76,47.12,2024-01-14,Hot
2024-01-13 00:00:00,P036,Chutney,Spices,4,50,96.61,2024-05-12,Hot
2024-01-13 00:00:00,P009,Bananas,Produce,6,127,46.3,2024-01-14,Rainy
2024-01-13 00:00:00,P012,Paneer,Dairy,4,117,92.04,2024-01-19,Cloudy
2024-01-13 03:00:00,P023,Turmeric,Spices,4,49,51.53,2024-07-05,Sunny
2024-01-13 03:00:00,P047,Rasgulla,Snacks,6,139,78.14,2024-05-12,Cloudy
2024-01-13 03:00:00,P039,Soda,Beverages,8,85,21.03,2024-05-05,Sunny
2024-01-13 06:00:00,P030,Ice Cream,Snacks,6,39,36.16,2024-03-23,Hot
2024-01-13 06:00:00,P035,Samosa,Snacks,4,89,54.29,2024-05-02,Hot
2024-01-13 06:00:00,P026,Butter,Dairy,5,110,124.45,2024-01-27,Rainy
2024-01-13 06:00:00,P034,Vada,Proteins,4,123,321.88,2024-01-23,Cloudy
2024-01-13 09:00:00,P039,Soda,Beverages,7,74,62.76,2024-04-14,Rainy
2024-01-13 09:00:00,P026,Butter,Dairy,1,116,83.49,2024-01-25,Rainy
2024-01-13 09:00:00,P009,Bananas,Produce,4,119,41.38,2024-01-27,Sunny
2024-01-13 09:00:00,P049,Chikki,Snacks,6,34,22.52,2024-06-01,Sunny
2024-01-14 00:00:00,P021,Masala,Spices,8,134,75.54,2024-05-12,Rainy
2024-01-14 00:00:00,P005,Dal,Grains,4,101,81.54,2024-05-12,Cloudy
2024-01-14 03:00:00,P031,Green Tea,Beverages,3,66,37.05,2024-03-23,Rainy
2024-01-14 03:00:00,P022,Coriander,Spices,7,69,76.66,2024-03-27,Rainy
2024-01-14 03:00:00,P044,Carrot,Produce,4,84,47.15,2024-01-24,Cloudy
2024-01-14 06:00:00,P009,Bananas,Produce,4,120,18.57,2024-01-24,Rainy
2024-01-14 06:00:00,P039,Soda,Beverages,2,104,82.33,2024-03-19,Cloudy
2024-01-14 06:00:00,P025,Kurkure,Snacks,4,140,58.64,2024-03-11,Sunny
2024-01-14 06:00:00,P009,Bananas,Produce,5,93,44.39,2024-01-24,Rainy
2024-01-14 06:00:00,P040,Pickle,Spices,10,123,87.15,2024-06-26,Cloudy
2024-01-14 06:00:00,P044,Carrot,Produce,4,128,24.17,2024-01-22,Cloudy
2024-01-14 06:00:00,P006,Onions,Produce,4,132,54.59,2024-01-26,Cloudy
2024-01-14 09:00:00,P047,Rasgulla,Snacks,3,104,64.09,2024-07-08,Sunny
2024-01-14 09:00:00,P020,Chips,Snacks,6,135,53.21,2024-05-07,Sunny
2024-01-14 09:00:00,P017,Tea,Beverages,1,100,83.36,2024-04-08,Rainy
2024-01-14 09:00:00,P019,Coke,Beverages,5,128,66.89,2024-02-23,Cloudy
2024-01-14 09:00:00,P031,Green Tea,Beverages,6,94,85.98,2024-06-01,Sunny
2024-01-15 00:00:00,P014,Fish,Proteins,7,65,210.31,2024-01-23,Sunny
2024-01-15 00:00:00,P032,Bread Roll,Bakery,5,67,41.94,2024-01-26,Rainy
2024-01-15 00:00:00,P003,Eggs,Dairy,4,121,36.37,2024-01-26,Rainy
2024-01-15 00:00:00,P006,Onions,Produce,4,134,53.39,2024-01-25,Rainy
2024-01-15 03:00:00,P028,Watermelon,Produce,4,52,43.28,2024-01-23,Rainy
2024-01-15 03:00:00,P022,Coriander,Spices,2,88,36.25,2024-06-18,Sunny
2024-01-15 03:00:00,P032,Bread Roll,Bakery,5,74,58.32,2024-01-28,Cloudy
2024-01-15 06:00:00,P037,Gulab Jamun,Snacks,5,127,46.61,2024-04-01,Cloudy
2024-01-15 06:00:00,P023,Turmeric,Spices,1,128,27.2,2024-03-10,Rainy
2024-01-15 06:00:00,P031,Green Tea,Beverages,3,95,95.55,2024-05-10,Cloudy
2024-01-15 09:00:00,P018,Biscuits,Snacks,8,137,32.26,2024-04-13,Sunny
2024-01-15 09:00:00,P035,Samosa,Snacks,3,71,52.18,2024-04-19,Cloudy
2024-01-15 09:00:00,P002,Bread,Bakery,8,119,13.91,2024-01-28,Hot
2024-01-15 09:00:00,P028,Watermelon,Produce,4,61,49.33,2024-01-29,Hot
2024-01-16 00:00:00,P017,Tea,Beverages,9,72,30.27,2024-02-21,Hot
2024-01-16 00:00:00,P032,Bread Roll,Bakery,5,151,68.42,2024-01-28,Sunny
2024-01-16 00:00:00,P013,Chicken,Proteins,6,97,367.15,2024-01-21,Sunny
2024-01-16 00:00:00,P012,Paneer,Dairy,2,99,75.01,2024-01-22,Rainy
2024-01-16 00:00:00,P013,Chicken,Proteins,6,89,416.19,2024-01-30,Rainy
2024-01-16 00:00:00,P009,Bananas,Produce,2,71,18.93,2024-01-19,Rainy
2024-01-16 00:00:00,P015,Oil,Grains,4,85,63.18,2024-03-17,Cloudy
2024-01-16 03:00:00,P043,Cabbage,Produce,6,16,7.47,2024-01-18,Cloudy
2024-01-16 03:00:00,P040,Pickle,Spices,5,57,93.39,2024-05-02,Hot
2024-01-16 03:00:00,P042,Spinach,Produce,5,85,24.3,2024-01-29,Cloudy
2024-01-16 03:00:00,P013,Chicken,Proteins,6,40,432.08,2024-01-28,Hot
2024-01-16 03:00:00,P047,Rasgulla,Snacks,6,116,60.82,2024-02-20,Sunny
2024-01-16 06:00:00,P007,Tomatoes,Produce,2,153,38.9,2024-01-25,Hot
2024-01-16 06:00:00,P007,Tomatoes,Produce,4,88,30.73,2024-01-26,Hot
2024-01-16 06:00:00,P008,Potatoes,Produce,9,91,31.08,2024-01-25,Rainy
2024-01-16 09:00:00,P040,Pickle,Spices,3,113,80.01,2024-03-17,Hot
2024-01-16 09:00:00,P001,Milk,Dairy,5,124,109.18,2024-01-17,Sunny
2024-01-17 00:00:00,P011,Yogurt,Dairy,4,62,101.04,2024-01-21,Rainy
2024-01-17 00:00:00,P015,Oil,Grains,6,58,110.09,2024-04-11,Rainy
2024-01-17 00:00:00,P007,Tomatoes,Produce,5,63,41.92,2024-01-19,Hot
2024-01-17 00:00:00,P013,Chicken,Proteins,4,62,254.8,2024-01-24,Sunny
2024-01-17 03:00:00,P029,Mango,Produce,5,64,13.39,2024-01-29,Sunny
2024-01-17 03:00:00,P039,Soda,Beverages,5,94,46.84,2024-03-27,Rainy
2024-01-17 03:00:00,P021,Masala,Spices,1,116,30.17,2024-05-05,Cloudy
2024-01-17 06:00:00,P045,Cucumber,Produce,5,54,23.16,2024-01-24,Sunny
2024-01-17 06:00:00,P020,Chips,Snacks,3,41,29.79,2024-06-05,Rainy
2024-01-17 06:00:00,P025,Kurkure,Snacks,7,35,49.57,2024-04-21,Rainy
2024-01-17 06:00:00,P048,Dates,Produce,5,129,47.82,2024-01-30,Cloudy
2024-01-17 06:00:00,P010,Apples,Produce,4,137,46.04,2024-01-25,Rainy
2024-01-17 06:00:00,P030,Ice Cream,Snacks,6,76,32.06,2024-04-12,Cloudy
2024-01-17 09:00:00,P007,Tomatoes,Produce,4,126,11.76,2024-01-18,Hot
2024-01-17 09:00:00,P043,Cabbage,Produce,11,86,7.7,2024-01-27,Cloudy
2024-01-17 09:00:00,P024,Jeera,Spices,4,71,97.0,2024-05-26,Rainy
2024-01-17 09:00:00,P049,Chikki,Snacks,5,52,22.61,2024-03-10,Sunny
2024-01-17 09:00:00,P044,Carrot,Produce,7,77,58.65,2024-01-18,Cloudy
2024-01-17 09:00:00,P018,Biscuits,Snacks,7,132,52.01,2024-06-11,Hot
2024-01-18 00:00:00,P040,Pickle,Spices,7,90,78.11,2024-06-25,Sunny
2024-01-18 00:00:00,P041,Peas,Produce,3,99,40.84,2024-01-30,Cloudy
2024-01-18 00:00:00,P022,Coriander,Spices,7,5,87.42,2024-06-01,Rainy
2024-01-18 00:00:00,P033,Pav,Bakery,5,114,57.12,2024-01-22,Sunny
2024-01-18 00:00:00,P037,Gulab Jamun,Snacks,7,150,28.0,2024-04-11,Sunny
2024-01-18 00:00:00,P016,Sugar,Grains,4,102,81.62,2024-05-28,Hot
2024-01-18 03:00:00,P018,Biscuits,Snacks,5,92,75.82,2024-06-26,Sunny
2024-01-18 03:00:00,P034,Vada,Proteins,6,103,425.98,2024-01-19,Cloudy
2024-01-18 03:00:00,P013,Chicken,Proteins,5,66,214.43,2024-01-23,Hot
2024-01-18 06:00:00,P038,Lassi,Beverages,3,112,79.81,2024-02-25,Cloudy
2024-01-18 06:00:00,P035,Samosa,Snacks,9,74,39.66,2024-05-13,Hot
2024-01-18 09:00:00,P040,Pickle,Spices,8,104,47.77,2024-04-21,Hot
2024-01-18 09:00:00,P034,Vada,Proteins,4,122,163.42,2024-01-25,Cloudy
2024-01-18 09:00:00,P012,Paneer,Dairy,0,56,90.59,2024-01-24,Hot
2024-01-18 09:00:00,P039,Soda,Beverages,1,146,19.32,2024-03-09,Rainy
2024-01-18 09:00:00,P023,Turmeric,Spices,2,144,94.39,2024-03-08,Rainy
2024-01-18 09:00:00,P013,Chicken,Proteins,5,97,279.33,2024-01-26,Cloudy
2024-01-18 09:00:00,P025,Kurkure,Snacks,8,137,54.12,2024-03-07,Hot
2024-01-19 00:00:00,P041,Peas,Produce,6,79,58.3,2024-01-29,Sunny
2024-01-19 00:00:00,P027,Cream,Dairy,4,79,44.22,2024-01-20,Rainy
2024-01-19 00:00:00,P011,Yogurt,Dairy,5,112,110.97,2024-01-27,Rainy
2024-01-19 00:00:00,P003,Eggs,Dairy,7,109,40.26,2024-02-01,Rainy
